job_name,job_region,job_company,job_company_type,job_company_financ,job_company_pernum,job_salary,job_experience,job_edu
Python-重庆,重庆 渝北区 回兴,码博科技,计算机软件,不需要融资,20-99人,9-14K,3-5年,本科
Python老师,重庆  ,傲梦网络科技,在线教育,B轮,500-999人,7-12K,经验不限,本科
python讲师,重庆 渝中区 上清寺,傲梦网络科技,在线教育,B轮,500-999人,6-10K,经验不限,本科
Python,重庆 南岸区 南坪,盛汇葛博,互联网,不需要融资,20-99人,6-8K,3-5年,本科
python,重庆 渝中区 解放碑,四次元科技公司,互联网,不需要融资,100-499人,7-14K,经验不限,学历不限
爬虫工程师（Python/java）,重庆 渝北区 财富中心,重庆大司空,互联网,不需要融资,20-99人,6-9K,1-3年,本科
Python开发工程师,重庆 渝中区 两路口,酷贝科技,计算机软件,未融资,20-99人,6-8K,1-3年,本科
Python线上讲师,重庆  ,傲梦网络科技,在线教育,B轮,500-999人,6-10K,经验不限,本科
Python开发工程师,重庆 南岸区 南坪,重庆小当家,互联网,未融资,20-99人,3-6K,1-3年,大专
python开发工程师,重庆 渝北区 ,撼地大数据,数据服务,A轮,100-499人,7-14K,经验不限,本科
Python,重庆 江北区 五里店,重庆梵泰科技,数据服务,天使轮,0-20人,15-25K,1-3年,本科
Python,重庆 渝北区 大竹林,邂智科技,互联网,A轮,20-99人,6-9K,1-3年,本科
Python工程师,重庆 渝北区 龙头寺,重庆小雨点,互联网,未融资,100-499人,8-13K,1-3年,本科
Python开发工程师,重庆 南岸区 南坪,Famiku,游戏,,100-499人,6-10K,1-3年,大专
（急聘）Python软件工程师,重庆 渝北区 人和,重庆高略科技有限公司,数据服务,未融资,20-99人,5-10K,3-5年,本科
Python 后端工程师,重庆 九龙坡区 巴国城,北京智同久远科技...,互联网,,0-20人,25-40K,3-5年,硕士
Python开发工程师,重庆 渝中区 解放碑,仟界科技,移动互联网,未融资,100-499人,15-25K,5-10年,本科
Python,重庆 渝北区 龙溪,吕亚科技,数据服务,不需要融资,20-99人,8-13K,3-5年,大专
Python工程师,重庆  ,盖茨实验室,互联网,不需要融资,20-99人,6-12K,1年以内,大专
Python,重庆 渝北区 大竹林,盼达用车,互联网,A轮,500-999人,5-8K,1-3年,本科
Python工程师,重庆 渝中区 化龙桥,量化家,计算机软件,B轮,20-99人,5-10K,1-3年,本科
Python,重庆 渝北区 冉家坝,重庆英菲尼塔斯科...,计算机软件,天使轮,20-99人,8-15K,1-3年,大专
Python爬虫工程师,重庆 渝北区 黄泥塝,上标科技,数据服务,,0-20人,6-12K,1-3年,学历不限
Python教程制作兼职,重庆 沙坪坝区 西永,尚橙互动,移动互联网,,0-20人,4-8K,经验不限,学历不限
python开发,重庆  ,马上消费金融,互联网金融,不需要融资,1000-9999人,7-14K,经验不限,本科
Python运维开发工程师,重庆 渝北区 龙溪,重庆斯巴达网络科技,互联网,不需要融资,20-99人,6-12K,经验不限,学历不限
运维工程师,重庆 南岸区 海棠溪,沙师弟,互联网,B轮,100-499人,4-8K,1-3年,大专
PHP,重庆  ,四海通联,计算机软件,,20-99人,5-6K,1-3年,大专
运维工程师,重庆  ,直真科技,计算机软件,未融资,500-999人,5-8K,1年以内,本科
运维工程师,重庆 渝北区 龙溪,直真科技,计算机软件,未融资,500-999人,5-8K,1-3年,本科
python自动化,西安 长安区 ,软通动力,计算机软件,已上市,10000人以上,9-14K,1-3年,本科
Python,西安 长安区 王寺,软通动力,计算机软件,已上市,10000人以上,9-14K,3-5年,本科
Python,上海 普陀区 真如,格略,咨询,未融资,20-99人,15-19K,5-10年,本科
Python,南京 雨花台区 铁心桥,润和软件,移动互联网,已上市,1000-9999人,9-14K,1-3年,本科
Python讲师,杭州 拱墅区 古墩路,小码教育,在线教育,C轮,1000-9999人,10-15K,经验不限,学历不限
Python,杭州 滨江区 滨江区政府,安恒信息,信息安全,D轮及以上,1000-9999人,15-30K,5-10年,本科
python研发,深圳 南山区 科技园,腾讯,互联网,已上市,10000人以上,30-60K,5-10年,本科
Python,北京 海淀区 万寿路,BoringKillerLtd,移动互联网,天使轮,20-99人,20-25K,3-5年,本科
Python,西安 雁塔区 ,中软国际,计算机软件,已上市,10000人以上,8-16K,1-3年,本科
Python,杭州 滨江区 长河,软通动力,计算机软件,已上市,10000人以上,10-20K,1-3年,大专
python工程师,苏州 吴中区 娄葑,玩友时代,游戏,未融资,1000-9999人,7-12K,1-3年,大专
python测试,南京 雨花台区 铁心桥,润和软件,移动互联网,已上市,1000-9999人,10-15K·13薪,3-5年,本科
python,西安  ,软通动力,计算机软件,已上市,10000人以上,15-25K,3-5年,本科
python开发,杭州 滨江区 长河,软通动力,计算机软件,已上市,10000人以上,7-12K,1-3年,本科
python开发工程师,厦门 集美区 后溪,网宿科技,互联网,已上市,1000-9999人,10-15K,3-5年,本科
Python开发,深圳 龙岗区 坂田,软通动力信息技术集团,计算机软件,不需要融资,10000人以上,10-20K,3-5年,本科
Python,北京  ,金风科技,计算机软件,已上市,1000-9999人,15-30K,3-5年,本科
Python,广州 海珠区 南洲,微宽信息,移动互联网,天使轮,20-99人,10-18K,3-5年,本科
Python老师,大同  ,傲梦网络科技,在线教育,B轮,500-999人,7-12K,经验不限,本科
Python,济南 市中区 伟东,艾克瑞特,在线教育,不需要融资,100-499人,6-7K,经验不限,本科
Python,南京 江宁区 大学城,软通动力,计算机软件,已上市,10000人以上,9-14K,1-3年,本科
Python,杭州 西湖区 文一路,中焯信息,移动互联网,不需要融资,100-499人,10-15K,3-5年,学历不限
python老师,石家庄  ,傲梦网络科技,在线教育,B轮,500-999人,6-11K,经验不限,本科
Python工程师,苏州 虎丘区 科技城,安硕信息技术,计算机软件,已上市,1000-9999人,8-13K,1-3年,本科
Python,东莞  ,软通动力信息技术集团,计算机软件,不需要融资,10000人以上,10-15K,3-5年,本科
Python,武汉 江汉区 北湖,合肥英泽信息科技,计算机软件,未融资,100-499人,7-10K,1-3年,本科
Python工程师,福州  ,新大陆教育,在线教育,未融资,100-499人,10-15K,1-3年,本科
Python,济南 历下区 奥体中心,固源信息科技,信息安全,未融资,0-20人,6-11K,1-3年,大专
Python,西安  ,软通动力,计算机软件,已上市,10000人以上,8-16K,经验不限,本科
Python开发,西安  ,武汉佰钧成,计算机软件,不需要融资,10000人以上,7-12K,1-3年,本科
Python工程师,北京 海淀区 学院路,志翔科技,信息安全,B轮,100-499人,15-30K,3-5年,本科
Python工程师,北京 朝阳区 国贸,中恒国信,互联网,,100-499人,8-12K,3-5年,大专
python架构师,北京 海淀区 马连洼,滴滴出行,移动互联网,D轮及以上,1000-9999人,30-45K,5-10年,本科
Python,北京 朝阳区 朝阳门,合胜科技,计算机软件,已上市,500-999人,8-10K,1-3年,本科
Python大数据工程师,北京 海淀区 学院路,志翔科技,信息安全,B轮,100-499人,15-30K,3-5年,本科
Python课程研发,北京 丰台区 世界公园,瓦力工厂机器人,智能硬件,B轮,100-499人,7-10K,1-3年,本科
Python,北京 海淀区 中关村,亿卫欣,医疗健康,,20-99人,20-40K,3-5年,本科
Python开发工程师,北京 海淀区 清河,多牛传媒,广告营销,已上市,500-999人,10-15K,1-3年,本科
Python,北京 海淀区 中关村,亿卫欣,医疗健康,,20-99人,15-30K,3-5年,本科
Python运维开发工程师,北京 海淀区 中关村,有利网,互联网金融,不需要融资,10000人以上,15-30K,3-5年,本科
Python⼯程师,北京 海淀区 苏州街,文思海辉,计算机软件,已上市,10000人以上,10-11K,1-3年,本科
Python开发工程师,北京 朝阳区 望京,快法务,企业服务,未融资,500-999人,18-35K,3-5年,本科
Python(北京）,北京 朝阳区 朝外,蜻蜓FM,互联网,D轮及以上,100-499人,18-36K,3-5年,本科
Python,北京 海淀区 上地,中睿天下,互联网,A轮,100-499人,15-30K,3-5年,本科
Python兼职讲师,北京 昌平区 回龙观,数学家,在线教育,天使轮,20-99人,10-20K,3-5年,本科
Python高级工程师,北京 朝阳区 酒仙桥,奇安信集团,信息安全,不需要融资,1000-9999人,20-40K,3-5年,本科
资深Python研发工程师,北京 海淀区 牡丹园,国双科技,互联网,已上市,1000-9999人,25-40K,5-10年,本科
Python工程师,北京 东城区 雍和宫,嘉和美康,计算机软件,C轮,500-999人,13-18K,1-3年,本科
python工程师,北京 朝阳区 太阳宫,老虎集团,互联网,已上市,100-499人,20-40K,3-5年,本科
Python,北京 朝阳区 望京,阿里巴巴集团,互联网,不需要融资,10000人以上,30-60K,3-5年,本科
高级Python开发工程师,北京 海淀区 五道口,iHandy,移动互联网,不需要融资,100-499人,25-40K·14薪,3-5年,本科
python,北京 朝阳区 朝外,车势科技,互联网,B轮,100-499人,12-24K,3-5年,本科
Python工程师,北京 朝阳区 望京,海马轻帆,移动互联网,A轮,20-99人,10-15K,1-3年,本科
Python开发工程师,北京 朝阳区 望京,陌陌,移动互联网,已上市,1000-9999人,20-35K,3-5年,本科
机器学习Python研发工程师,北京 大兴区 ,京东数字科技,互联网,B轮,1000-9999人,20-40K,3-5年,本科
后端架构师（Python）,北京  ,中建材信息,移动互联网,已上市,500-999人,18-30K,5-10年,本科
Python工程师,北京 朝阳区 三元桥,Pocoweb,数据服务,不需要融资,20-99人,6-11K,1-3年,本科
Python开发工程师,北京 朝阳区 望京,马上消费金融,互联网金融,不需要融资,1000-9999人,20-30K,3-5年,大专
资深Python工程师,北京 朝阳区 三里屯,LBE TECH,移动互联网,C轮,100-499人,25-35K,3-5年,本科
Python研发工程师,北京 海淀区 知春路,东信北邮,移动互联网,未融资,1000-9999人,5-10K,经验不限,本科
Python高级软件工程师,上海 浦东新区 张江,联影智能,医疗健康,未融资,100-499人,20-30K,3-5年,本科
Python开发工程师,上海 浦东新区 世纪公园,雁联技术,计算机软件,不需要融资,1000-9999人,9-17K,1-3年,大专
Python兼职讲师,上海 普陀区 长风,上海新康进修学院,在线教育,A轮,500-999人,12-20K,3-5年,学历不限
Python爬虫工程师,上海 浦东新区 唐镇,斯睿德,互联网,B轮,20-99人,7-12K,1-3年,本科
Java+Python,上海 杨浦区 平凉路,上海雁展,互联网,A轮,20-99人,10-15K,1-3年,本科
后端开发工程师（Java、c#、python）,上海 长宁区 中山公园,ThoughtWorks,互联网,不需要融资,1000-9999人,20-40K,3-5年,学历不限
Python开发工程师,上海 浦东新区 世纪公园,炫踪,游戏,已上市,500-999人,15-18K,经验不限,学历不限
python讲师（普陀区）,上海  ,上海新康进修学院,在线教育,A轮,500-999人,15-30K,1-3年,本科
Python开发工程师,上海 浦东新区 金桥,软通动力,计算机软件,已上市,10000人以上,10-20K,1-3年,本科
自动化测试（python脚本）,上海 长宁区 北新泾,altenchina,计算机软件,已上市,10000人以上,11-20K,经验不限,本科
Python开发工程师,上海  ,宝尊电商,互联网,已上市,1000-9999人,15-20K,1-3年,本科
Python工程师,上海 浦东新区 张江,上海刻契,企业服务,A轮,0-20人,9-10K,经验不限,学历不限
Python开发工程师,上海 长宁区 北新泾,携程旅行网,互联网,已上市,10000人以上,15-16K,3-5年,本科
Python,上海 虹口区 四川北路,杰奕,计算机软件,未融资,20-99人,10-20K,3-5年,本科
Python工程师,上海 浦东新区 塘桥,恒生聚源,数据服务,A轮,500-999人,20-30K,3-5年,本科
Python讲师,上海  ,傲梦网络科技,在线教育,B轮,500-999人,5-10K,经验不限,本科
python开发工程师,上海 徐汇区 漕河泾,天玑科技,数据服务,已上市,500-999人,12-24K,1-3年,大专
中级后端工程师(python/odoo）,上海 松江区 九亭,Centron,仪器仪表/工业自动化,未融资,20-99人,15-20K,1-3年,本科
Python开发工程师,上海 浦东新区 金桥,软通动力,计算机软件,已上市,10000人以上,11-18K,1-3年,本科
python后台开发工程师（AI项目）,上海 浦东新区 陆家嘴,平安科技,计算机软件,不需要融资,1000-9999人,18-30K,3-5年,本科
Python技术经理,上海 徐汇区 徐家汇,上海刚泰文化集团,音乐/视频/阅读,已上市,100-499人,15-25K,3-5年,大专
Python后台开发,上海 宝山区 庙行,众标科技,数据服务,A轮,20-99人,8-12K,1年以内,本科
Python工程师,上海 浦东新区 张江,上海贝法瑞,计算机软件,,0-20人,7-14K,1-3年,本科
python 程序员,上海 浦东新区 潍坊,言通网络科技,通信/网络设备,不需要融资,100-499人,8-13K,3-5年,本科
Python开发工程师,上海 静安区 静安寺,上海飓色,电子商务,D轮及以上,100-499人,20-35K,3-5年,本科
python高级爬虫工程师,上海 青浦区 ,睿翎法律,数据服务,未融资,20-99人,9-18K,1-3年,本科
python高级开发工程师,上海 普陀区 金沙江路,喜宝供应链,电子商务,A轮,100-499人,10-20K,5-10年,大专
Python开发工程师,上海 浦东新区 潍坊,琻瑢信息,数据服务,天使轮,20-99人,10-15K,1-3年,本科
软件研发工程师C++/Java/Python/Go,上海 杨浦区 五角场,EMC,计算机服务,不需要融资,1000-9999人,20-25K,5-10年,本科
服务端工程师（java/C++/python等转erlang）,广州 天河区 员村,广州乐牛,游戏,不需要融资,100-499人,8-13K,经验不限,本科
Python电商程序员,广州 天河区 长兴,古特贸易,电子商务,不需要融资,0-20人,6-11K,经验不限,学历不限
Python实习生,广州 天河区 东圃,广州潮汐信息,数据服务,天使轮,0-20人,1-3K,经验不限,学历不限
Python机器学习工程师,广州 天河区 天河公园,佰锐科技,移动互联网,未融资,20-99人,12-20K,3-5年,本科
python（兼职讲师）开发,广州 天河区 猎德,自兴信息,数据服务,未融资,100-499人,30-60K,5-10年,大专
python开发工程师,广州 番禺区 市桥,广州思泰信息,其他行业,A轮,20-99人,8-15K,1-3年,本科
Python开发,广州 天河区 东圃,创梦空间,培训机构,天使轮,20-99人,8-9K,1-3年,大专
Python开发工程师,广州 天河区 东圃,广州潮汐信息,数据服务,天使轮,0-20人,15-20K,3-5年,本科
Python开发,广州 番禺区 洛溪,不明觉厉,互联网,不需要融资,0-20人,2-5K,经验不限,学历不限
初级Python后端开发工程师,广州 海珠区 琶洲,烹茶科技,社交网络,天使轮,0-20人,8-12K,应届生,本科
Python高级开发工程师,广州 荔湾区 芳村,AAM中国,计算机软件,未融资,100-499人,15-26K,3-5年,本科
少儿编程教师（Python）,广州 天河区 体育中心,编程猫,移动互联网,C轮,1000-9999人,8-13K,经验不限,本科
Python,广州 番禺区 大学城,广州方阵科技有限...,移动互联网,天使轮,0-20人,7-12K,1-3年,本科
python开发工程师（运维）,广州 天河区 员村,云鲸智能,智能硬件,A轮,20-99人,15-30K,1-3年,本科
c++/java/python/golang转erlang服务端开发,广州 海珠区 琶洲,悦世界,游戏,不需要融资,100-499人,6-8K,1年以内,本科
后端工程师（Python方向）,广州 番禺区 大学城,有米科技,移动互联网,已上市,500-999人,16-25K,3-5年,本科
python讲师,广州 天河区 华景新城,初越,在线教育,未融资,20-99人,5-6K,经验不限,学历不限
Python讲师（五险一金+奖金）,广州 黄埔区 科学城,粤嵌小创客,培训机构,已上市,500-999人,10-15K,3-5年,本科
少儿编程（python）讲师,广州 海珠区 赤岗,乐博乐博机器人,培训机构,已上市,100-499人,4-8K,经验不限,本科
Python django后端工程师,广州 白云区 黄石,立云科技,互联网,未融资,0-20人,6-10K,1-3年,本科
python开发工程师,广州 天河区 天河公园,网易游戏,游戏,已上市,10000人以上,11-20K,1-3年,本科
Python工程师,广州 海珠区 新港,优德,计算机软件,未融资,0-20人,5-10K,经验不限,大专
python网页后端,广州 天河区 珠江新城,大世科技,互联网,未融资,20-99人,8-12K,1-3年,本科
Python WEB工程师,广州 海珠区 新港,优德,计算机软件,未融资,0-20人,4-9K,经验不限,大专
python运维开发工程师,广州 天河区 员村,智建云,移动互联网,A轮,20-99人,10-18K,3-5年,大专
python讲师,广州 天河区 元岗,广州尚学堂,在线教育,不需要融资,100-499人,15-30K,3-5年,本科
高级Python工程师,广州 天河区 五山,拼吧科技,企业服务,天使轮,0-20人,17-21K,3-5年,大专
python讲师,广州 天河区 元岗,深圳市领讯云智能,培训机构,,0-20人,10-15K,1-3年,大专
Python,广州 越秀区 东风,广州诚益,医疗健康,A轮,20-99人,6-12K,1-3年,本科
Python开发工程师,广州 天河区 天河公园,网易,移动互联网,已上市,10000人以上,15-30K,1-3年,本科
Python开发工程师,深圳 罗湖区 黄贝岭,掌世界,游戏,不需要融资,100-499人,8-13K,1-3年,大专
Python开发工程师,深圳 南山区 西丽,普特医学,医疗健康,未融资,100-499人,15-24K,3-5年,本科
Python高级工程师,深圳 南山区 后海,牧原数字技术有限公司,计算机软件,已上市,10000人以上,25-50K,3-5年,本科
Python讲师,深圳 南山区 后海,小码教育,在线教育,C轮,1000-9999人,10-15K,1-3年,本科
PHP兼python工程师,深圳 福田区 购物公园,前宝通,计算机软件,A轮,20-99人,10-20K,3-5年,大专
资深Python研发工程师,深圳 福田区 岗厦,国双科技,互联网,已上市,1000-9999人,20-40K,5-10年,本科
Python开发工程师,深圳 南山区 西丽,杉岩数据,计算机软件,B轮,100-499人,12-24K,1-3年,本科
Python 高级工程师,深圳 龙华区 民治,领脉,电子商务,天使轮,20-99人,25-35K,5-10年,本科
Python高级开发工程师,深圳 南山区 后海,跨越速运南山IT中心,互联网,不需要融资,10000人以上,18-35K,3-5年,大专
Python后台架构师,深圳 宝安区 西乡,小步网络,移动互联网,B轮,100-499人,20-40K,5-10年,本科
python客户端工程师,深圳 南山区 科技园,深圳淘乐,游戏,不需要融资,500-999人,8-13K,1年以内,本科
Python开发工程师,深圳 南山区 科技园,云估价,数据服务,A轮,100-499人,18-25K,5-10年,本科
python,深圳 南山区 科技园,易特科集团,医疗健康,未融资,100-499人,15-25K,3-5年,本科
后端工程师（python/C++）,深圳 南山区 科技园,逻辑汇,互联网金融,天使轮,0-20人,12-24K,经验不限,本科
Python 后台开发经理,深圳 南山区 科技园,AfterShip,互联网,不需要融资,100-499人,30-50K,5-10年,本科
Python,深圳 福田区 车公庙,云图智联,计算机软件,未融资,0-20人,15-30K,3-5年,本科
初级Python开发工程师,深圳 南山区 科技园,荔枝微课,互联网,B轮,100-499人,10-15K,1-3年,本科
python开发工程师,深圳 龙岗区 坂田,软通动力,计算机软件,已上市,10000人以上,11-22K,3-5年,本科
Python 后台工程师,深圳 南山区 科技园,AfterShip,互联网,不需要融资,100-499人,12-23K,1-3年,本科
python（兼职讲师）,深圳 南山区 南油,自兴信息,数据服务,未融资,100-499人,30-60K,5-10年,大专
高级 Python 后台工程师,深圳 南山区 科技园,AfterShip,互联网,不需要融资,100-499人,25-35K,3-5年,本科
Python 实习生,深圳 南山区 科技园,睿初科技（深圳）...,互联网,已上市,100-499人,2-3K,经验不限,本科
Python,深圳  ,乐易,游戏,A轮,100-499人,15-25K,3-5年,本科
Python高级开发工程师,深圳 南山区 科技园,深圳趣凡网络科技,游戏,不需要融资,100-499人,15-25K,3-5年,本科
Python开发工程师,深圳 南山区 科技园,Metanotitia Lnc,医疗健康,,20-99人,15-30K,3-5年,本科
Python开发,深圳 龙岗区 坂田,isoftstone,计算机软件,已上市,1000-9999人,13-20K·13薪,3-5年,本科
python后台开发工程师,深圳 南山区 科技园,观麦,移动互联网,B轮,100-499人,10-20K,1-3年,本科
Python 开发工程师,深圳 南山区 西丽,绿米,移动互联网,B轮,500-999人,12-24K,1-3年,本科
Python研发工程师,深圳 南山区 新安,源伞,信息安全,天使轮,20-99人,14-28K,经验不限,本科
兼职Python讲师,深圳 南山区 科技园,泽林信息,在线教育,不需要融资,1000-9999人,20-30K,5-10年,大专
Python后端开发工程师,杭州 西湖区 西溪,Eigen,移动互联网,A轮,100-499人,15-25K,3-5年,本科
Python,杭州  ,太阳伞科技,计算机软件,天使轮,0-20人,14-28K,3-5年,本科
资深Python工程师,杭州 滨江区 滨江区政府,火石创造,互联网,A轮,100-499人,15-25K,1-3年,本科
高级Python工程师,杭州 拱墅区 万达广场,博博科技,医疗健康,A轮,20-99人,15-30K,3-5年,本科
Python开发工程师,杭州  ,初刻数据,电子商务,未融资,0-20人,6-11K,1-3年,本科
python开发工程师,杭州 余杭区 仓前,博彦科技,计算机软件,已上市,1000-9999人,12-18K,3-5年,大专
python开发工程师,杭州 滨江区 长河,诚品科技,计算机软件,未融资,20-99人,6-9K,1-3年,本科
"Java,Python 实习生",杭州 西湖区 三墩,远图互联,互联网,B轮,100-499人,3-4K,经验不限,硕士
python/go实习生,杭州 余杭区 仓前,杭州默安科技有限公司,信息安全,A轮,100-499人,4-5K,应届生,本科
Python后端开发工程师,杭州 西湖区 西溪,熊猫优选,电子商务,B轮,20-99人,18-30K,1-3年,本科
中级Python,杭州 余杭区 仓前,杭州康策网络,医疗健康,不需要融资,100-499人,12-18K,3-5年,本科
python开发工程师,杭州  ,沃趣科技,计算机软件,未融资,100-499人,9-14K,1-3年,本科
Python开发工程师,杭州 西湖区 文一路,中焯信息,移动互联网,不需要融资,100-499人,10-15K,1-3年,本科
Python开发工程师,杭州 西湖区 古荡,汉高科技,计算机软件,不需要融资,20-99人,12-16K,3-5年,大专
python（兼职讲师）开发,杭州 萧山区 钱江世纪城,自兴信息,数据服务,未融资,100-499人,30-60K,5-10年,大专
交付技术支持-Java/Python开发,杭州 西湖区 转塘,朗新科技,计算机软件,已上市,1000-9999人,10-15K,1-3年,本科
Python开发工程师,杭州 余杭区 仓前,浙江快工网络,O2O,天使轮,20-99人,8-10K,1-3年,本科
Python开发工程师,杭州 西湖区 文一路,中焯信息,移动互联网,不需要融资,100-499人,8-12K,1-3年,大专
Python开发工程师,杭州 江干区 下沙,嘉兴构美,电子商务,A轮,100-499人,10-15K,3-5年,本科
Python高级开发工程师,杭州  ,沃趣科技,计算机软件,未融资,100-499人,16-22K,3-5年,本科
Python高级开发工程师,杭州 萧山区 宁围,杭州深地,互联网,天使轮,20-99人,13-25K,5-10年,本科
python爬虫工程师,杭州  ,梁婧科技,互联网,,0-20人,10-15K,3-5年,大专
Python 开发工程师,杭州 萧山区 北干,微医集团,互联网,D轮及以上,1000-9999人,15-30K,3-5年,本科
Python高级开发工程师,杭州 拱墅区 万达广场,京东数字科技,互联网,B轮,1000-9999人,20-40K,3-5年,本科
python/go实习生,杭州 余杭区 仓前,杭州默安科技有限公司,信息安全,A轮,100-499人,5-6K,经验不限,本科
Python开发工程师,杭州 西湖区 西溪,诺诺网,互联网,不需要融资,100-499人,13-25K,3-5年,硕士
Python web开发工程师,杭州 萧山区 宁围,杭州深地,互联网,天使轮,20-99人,10-20K,1-3年,大专
Python,杭州  ,美登,企业服务,不需要融资,20-99人,15-30K,1-3年,本科
Python技术经理,杭州 萧山区 钱江世纪城,数行科技,数据服务,天使轮,0-20人,15-25K,3-5年,本科
高级讲师（Python、C++）,杭州 上城区 近江,童乐码,其他专业服务,未融资,0-20人,10-15K,1-3年,本科
